ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,ΣΥΡΙΖΑ,ΑΛΙΦΙΕΡΑΚΗΣ ΕΜΜΑΝΟΥΗΛ του Μιχαήλ,ΑΥΓΟΥΣΤΑΚΗ ΕΛΕΝΗ του Μύρωνα,ΒΑΡΔΑΚΗΣ ΣΩΚΡΑΤΗΣ του Δημητρίου,ΔΑΝΕΛΛΗΣ ΣΠΥΡΙΔΩΝ του Αθανασίου,ΔΟΥΛΓΕΡΑΚΗ ΑΙΚΑΤΕΡΙΝΗ του Νικολάου,ΗΓΟΥΜΕΝΙΔΗΣ ΝΙΚΟΛΑΟΣ του Εμμανουήλ,ΚΑΜΠΟΥΡΑΚΗ ΧΡΥΣΑΝΘΗ του Αντωνίου,ΛΕΝΑΚΑΚΗ ΣΤΥΛΙΑΝΗ του Νικολάου,ΜΑΜΟΥΛΑΚΗΣ ΧΑΡΑΛΑΜΠΟΣ (ΧΑΡΗΣ) του Αντωνίου,ΜΙΧΕΛΟΓΙΑΝΝΑΚΗΣ ΙΩΑΝΝΗΣ του Δημητρίου,ΣΜΠΩΚΟΣ ΒΑΣΙΛΕΙΟΣ του Μιχαήλ,Νέα Δημοκρατία,ΑΥΓΕΝΑΚΗΣ ΕΛΕΥΘΕΡΙΟΣ του Κωνσταντίνου,ΒΡΕΝΤΖΟΥ-ΣΚΟΡΔΑΛΑΚΗ ΘΕΑΝΩ του Εμμανουήλ,ΜΑΤΑΛΛΙΩΤΑΚΗΣ ΓΕΩΡΓΙΟΣ του Ιωάννη,ΠΑΣΠΑΤΗΣ ΓΡΗΓΟΡΙΟΣ του Αλεξάνδρου,ΡΟΚΑΔΑΚΗΣ ΓΡΗΓΟΡΙΟΣ του Εμμανουήλ,ΣΕΝΕΤΑΚΗΣ ΜΑΞΙΜΟΣ του Γεωργίου,ΣΗΜΑΙΑΚΗ ΕΥΑΓΓΕΛΙΑ (ΕΥΑ) του Γεωργίου,ΣΤΡΑΤΑΚΗΣ ΑΝΔΡΕΑΣ του Ιωάννη,ΣΦΑΚΙΑΝΑΚΗ ΝΙΚΟΛΕΤΑ του Μιχαήλ,ΤΖΩΡΤΖΟΓΛΟΥ ΝΙΚΟΛΑΟΣ του Ιωάννη,ΤΣΑΝΤΗΡΑΚΗ-ΑΝΑΣΤΑΣΑΚΗ ΕΛΕΝΗ του Στυλιανού,Λαϊκός Σύνδεσμος - Χρυσή Αυγή,ΑΛΕΞΑΚΗΣ ΝΕΚΤΑΡΙΟΣ του Ελευθερίου,ΑΝΑΣΤΑΣΑΚΗ ΜΑΡΙΑ του Δημητρίου,ΒΛΑΧΑΒΑΣ ΓΕΩΡΓΙΟΣ του Εμμανουήλ,ΠΑΤΕΡΑΚΗ ΜΑΡΙΑ του Ευαγγέλου,ΠΛΟΥΜΗΣ ΙΩΑΝΝΗΣ του Εμμανουήλ,ΣΤΕΦΑΝΟΠΟΥΛΟΥ ΖΑΧΑΡΟΥΛΑ του Ιωάννη,ΣΤΡΑΤΙΔΑΚΗΣ ΝΙΚΟΛΑΟΣ του Αλέξανδρου,Κίνημα Αλλαγής,ΓΕΝΝΗΜΑΤΑ ΦΩΤΕΙΝΗ (ΦΩΦΗ) του Γεωργίου,ΑΡΒΑΝΙΤΑΚΗΣ ΠΑΝΤΕΛΕΗΜΩΝ του Μιχαήλ,ΒΑΤΣΙΝΑ ΕΛΕΝΗ του Φανουρίου,ΓΙΑΝΝΑΡΗ ΙΩΑΝΝΑ του Γεωργίου,ΚΑΛΟΥΔΑΚΗΣ ΣΤΑΥΡΟΣ του Νικολάου,ΚΕΓΚΕΡΟΓΛΟΥ ΒΑΣΙΛΕΙΟΣ του Αλέξανδρου,ΜΠΡΙΜΗΣ ΔΗΜΗΤΡΙΟΣ του Αποστόλου,ΠΑΠΑΔΑΚΗΣ ΓΕΩΡΓΙΟΣ του Μηνά,ΣΤΑΘΟΡΑΚΗΣ ΓΕΩΡΓΙΟΣ του Στεφάνου,ΣΤΡΑΤΑΚΗΣ ΧΡΗΣΤΟΣ του Εμμανουήλ,ΧΑΤΖΑΚΗ ΕΥΑΓΓΕΛΙΑ του Γεωργίου,Κ.Κ.Ε.,ΑΝΑΣΤΑΣΑΚΗ ΜΑΡΙΑ του Γεωργίου,ΑΝΔΡΟΥΛΑΚΗ ΚΡΥΣΤΑΛΕΝΙΑ (ΛΙΝΑ) του Ιωάννη,ΓΩΝΙΑΝΑΚΗΣ ΙΩΑΝΝΗΣ του Νικολάου,ΚΑΡΚΑΒΑΤΣΟΣ ΕΜΜΑΝΟΥΗΛ του Στυλιανού,ΚΟΚΟΣΑΛΗ - ΣΑΛΟΥΣΤΡΟΥ ΜΑΡΙΑ του Ζαχαρία,ΠΑΤΕΡΑΚΗΣ ΝΙΚΟΛΑΟΣ του Εμμανουήλ,ΠΟΘΗΤΟΥ ΙΩΑΝΝΑ του Γεωργίου,ΣΑΛΟΥΣΤΡΟΣ ΔΗΜΟΚΡΙΤΟΣ του Εμμανουήλ,ΣΚΕΠΑΡΝΗΣ ΓΕΩΡΓΙΟΣ του Μιχαήλ,ΣΥΝΤΥΧΑΚΗΣ ΕΜΜΑΝΟΥΗΛ του ΔΑΝΙΗΛ,ΣΦΑΚΙΑΝΑΚΗΣ ΜΙΧΑΗΛ του Αντωνίου,Ένωση Κεντρώων,ΑΓΓΕΛΙΔΑΚΗΣ ΕΜΜΑΝΟΥΗΛ του Χαράλαμπου,ΒΟΥΒΟΥΔΑΚΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,ΓΙΑΝΝΑΔΑΚΗΣ ΕΜΜΑΝΟΥΗΛ του Σωτηρίου,ΚΑΦΑΝΤΑΡΗ ΙΟΥΛΙΑ του Κωνσταντίνου,ΚΟΝΤΟΓΙΑΝΝΗΣ ΙΩΑΝΝΗΣ του Γεωργίου,ΛΕΒΕΝΤΗ-ΜΕΝΤΕΣΙΔΟΥ ΑΝΑΣΤΑΣΙΑ του Ιωάννη,ΤΖΑΓΚΑΡΑΚΗ ΕΛΙΣΑΒΕΤ (ΕΛΣΑ) του Γεωργίου,ΤΖΩΡΤΖΑΚΗΣ ΜΙΧΑΗΛ του Ιωάννη,ΦΡΑΓΚΙΑΔΑΚΗ ΕΙΡΗΝΗ του Νικολάου,Ο.Κ.Δ.Ε.,ΦΟΥΦΟΥΔΑΚΗΣ ΙΩΑΝΝΗΣ του Παντελή,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΑΝΤΩΝΙΟΥ ΑΝΤΩΝΙΑ του Χρήστου,ΒΑΛΑΗΣ ΙΩΑΝΝΗΣ του Νικολάου,ΒΛΑΧΑΚΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Ιωάννη,ΓΚΟΥΒΑΣ ΧΑΡΑΛΑΜΠΟΣ του Κωνσταντίνου,ΔΕΣΗ-ΛΟΥΚΑ ΧΡΙΣΤΙΝΗ του Αλέξανδρου,ΚΤΙΣΤΑΚΗΣ ΕΜΜΑΝΟΥΗΛ του Ευαγγέλου,ΧΑΡΑΛΑΜΠΑΚΗ ΑΓΓΕΛΙΚΗ του Δημητρίου,ΧΑΡΙΤΟΣ ΓΕΩΡΓΙΟΣ του Χαράλαμπου,Ελλήνων Συνέλευσις,ΒΑΜΒΟΥΚΑΣ ΑΝΑΣΤΑΣΙΟΣ του Γεωργίου,ΚΑΠΝΙΣΤΟΥ ΑΝΤΩΝΙΑ του Κωνσταντίνου,ΚΟΚΟΣΑΛΗ ΑΝΝΑ ΜΑΡΙΑ του Μιχαήλ,ΛΙΑΝΟΥ ΚΑΛΛΙΟΠΗ του Αντωνίου,ΜΑΡΚΟΥΛΑΚΗΣ ΜΙΧΑΗΛ του Γεωργίου,ΜΟΥΛΑΚΑΚΗΣ ΦΩΤΙΟΣ του Κωνσταντίνου,ΠΑΣΧΑΛΙΔΗΣ ΔΗΜΗΤΡΙΟΣ του Μιχαήλ,ΣΦΑΚΙΑΝΑΚΗΣ ΑΝΑΣΤΑΣΙΟΣ του Γεωργίου,ΕΕΚ Τροτσκιστές - Εργ.Επ.Κόμμα,ΚΟΖΥΡΑΚΗ ΕΙΡΗΝΗ του Φραγκίσκου,Ελληνική Λύση - Κ. Βελόπουλος,ΓΑΥΓΙΩΤΑΚΗΣ ΜΙΧΑΗΛ του Ευαγγέλου,ΓΚΟΤΖΟΓΙΑΝΝΗ ΜΑΡΘΑ του Ιωάννη,ΚΑΜΑ ΘΩΜΑΗ του Παναγιώτη,ΛΥΚΑΚΗΣ ΙΩΑΝΝΗΣ του Σταύρου,ΜΠΑΛΤΖΑΚΗΣ ΓΕΩΡΓΙΟΣ του Εμμανουήλ,ΜΥΛΩΝΑΚΗΣ ΕΥΑΓΓΕΛΟΣ του Ηλία,ΠΑΛΑΜΙΑΝΑΚΗ ΕΛΕΝΗ του Νικολάου,ΠΑΠΑΔΟΠΟΥΛΟΥ - ΙΩΣΗΦΙΔΟΥ ΑΝΝΑ του Ιωάννη,ΡΟΜΠΟΓΙΑΝΝΑΚΗΣ ΓΕΩΡΓΙΟΣ του Κωνσταντίνου,ΣΚΟΡΔΙΛΗΣ ΣΤΥΛΙΑΝΟΣ του Νικολάου,ΧΡΙΣΤΟΔΟΥΛΙΔΗΣ ΞΕΝΟΦΩΝ του Αντωνίου,Κ.Κ.Ε. (μ-λ),ΓΚΟΛΕΜΗ ΙΩΑΝΝΑ του Γεωργίου,ΔΡΑΚΩΝΑΚΗΣ ΑΝΤΩΝΙΟΣ του Γεωργίου,ΜΠΑΜΠΑΛΕΤΑΚΗΣ ΓΕΩΡΓΙΟΣ του Εμμανουήλ,ΠΑΠΟΥΤΣΗΣ ΓΕΩΡΓΙΟΣ του Νικολάου,ΣΤΑΥΡΙΑΝΟΥΔΑΚΗ ΧΡΥΣΗ του Ανδρέα,Μ-Λ Κ.Κ.Ε.,ΠΑΠΑΔΟΠΟΥΛΟΥ ΕΛΕΝΗ του Ιωάννη,Ε.ΠΑ.Μ - Α.Κ.Κ.ΕΛ,ΓΥΠΑΡΑΚΗ ΕΥΑΓΓΕΛΙΑ του Κωνσταντίνου,ΚΟΚΟΛΟΓΙΑΝΝΗ ΜΑΡΙΑ ΕΛΕΝΗ του Ιωάννη,ΜΑΚΡΥΠΟΔΗΣ ΝΙΚΟΛΑΟΣ του Αριστείδη,ΜΑΡΝΙΕΡΑΚΗ ΑΝΝΑ του Ιωάννη,ΟΡΦΑΝΟΥΔΑΚΗΣ ΔΗΜΗΤΡΙΟΣ του Μιχαήλ,ΟΥΡΑΝΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Ιωάννη,ΠΑΓΟΥΡΑΚΗΣ ΣΤΥΛΙΑΝΟΣ του Στυλιανού,ΤΣΙΟΜΠΑΝΙΔΗΣ ΕΥΑΓΓΕΛΟΣ (ΒΑΚΗΣ) του Γεωργίου,Λαϊκή Ενότητα,ΑΛΕΞΑΚΗ ΕΛΕΝΗ του Δημητρίου,ΚΑΤΖΗΛΑΚΗΣ ΑΝΤΩΝΙΟΣ του Νικολάου,ΚΡΙΑΡΑΚΗΣ ΓΕΩΡΓΙΟΣ του Γεωργίου,ΚΡΙΤΣΩΤΑΚΗΣ ΜΙΧΑΗΛ του Γεωργίου,ΛΕΒΕΝΤΗΣ ΙΩΑΝΝΗΣ του Εμμανουήλ,ΜΑΝΤΖΑΡΗ ΕΥΣΤΑΘΙΑ του Δημητρίου,ΣΑΒΒΑΚΗ ΑΙΚΑΤΕΡΙΝΗ του Εμμανουήλ,ΧΙΩΤΕΛΗΣ ΑΡΗΣ του Κωνσταντίνου,ΜέΡΑ25,ΒΑΡΟΥΦΑΚΗΣ ΙΩΑΝΝΗΣ (ΓΙΑΝΗΣ) του Γεωργίου,ΚΑΤΣΟΥΛΗ ΕΛΕΥΘΕΡΙΑ του Ζαχαρία,ΛΙΑΠΗΣ ΔΗΜΗΤΡΙΟΣ του Νικολάου,ΛΟΓΙΑΔΗΣ ΓΕΩΡΓΙΟΣ του Σοφοκλή-Εμμανουήλ,ΛΟΥΛΟΥΔΑΚΗΣ ΑΠΟΣΤΟΛΟΣ του Νικολάου,ΜΑΘΙΟΥΔΑΚΗ ΕΜΜΑΝΟΥΕΛΑ του Ανδρέα,ΜΑΡΑΓΚΑΚΗΣ ΣΠΥΡΙΔΩΝ του Δημητρίου,ΤΣΟΥΚΑΛΑ ΑΙΚΑΤΕΡΙΝΗ του Χρίστου,Δημιουργία ξανά - Θ. Τζήμερος,ΑΝΔΡΙΑΝΑΚΗ ΕΥΣΤΑΘΙΑ του Ελευθερίου,ΨΑΡΑΚΗΣ ΕΜΜΑΝΟΥΗΛ του Ιωάννη,ΣΥΝ...ΦΩΝΙΑ ΚΟΜΜΑΤΩΝ,ΦΙΛΙΟΠΟΥΛΟΥ ΜΑΡΙΑ του Σταμάτη,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΤΣΟΥΛΑΣ ΘΕΟΔΩΡΟΣ του Αριστοτέλη
55 - Ηρακλείου,456 E.T. Δήμου Μινώα Πεδιάδας,503,335,0,0,0,335,137,11,9,35,17,13,29,5,3,70,16,39,111,38,32,42,29,35,27,0,6,14,19,2,2,0,0,0,0,0,0,0,68,0,5,9,0,1,54,2,7,0,19,11,3,0,0,0,0,2,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,1,0,3,0,0,0,0,0,0
55 - Ηρακλείου,457 E.T. Δήμου Μινώα Πεδιάδας,261,147,1,0,1,146,79,30,6,10,14,11,10,3,1,39,9,10,28,13,6,11,11,8,6,0,2,3,5,0,2,0,0,0,0,0,0,0,17,0,0,3,0,3,14,0,0,1,4,5,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,13,0,0,0,0,0,1,2,0,0,0,0,2,0
55 - Ηρακλείου,458 E.T. Δήμου Μινώα Πεδιάδας,391,245,4,0,4,241,100,60,5,12,27,13,8,5,2,38,21,20,68,24,7,16,14,33,28,1,5,7,14,0,2,0,0,0,0,0,0,0,31,0,3,4,0,5,17,6,4,1,14,3,17,1,3,2,1,2,6,1,0,1,11,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,1,0,0,3,1,3,0,0,0,0,3,0
55 - Ηρακλείου,459 E.T. Δήμου Μινώα Πεδιάδας,315,219,4,0,4,215,82,5,5,23,27,4,8,3,3,46,6,24,65,26,13,20,15,27,7,3,2,9,15,5,6,3,2,1,0,1,0,1,39,6,5,7,0,2,25,10,1,1,15,5,5,1,2,0,0,0,2,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,2,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,1,0,0,0,1,2,1,1,0,0,2,1
55 - Ηρακλείου,460 E.T. Δήμου Μινώα Πεδιάδας,317,197,0,1,1,196,151,4,4,10,8,2,20,0,1,134,16,8,26,6,14,11,1,1,7,0,1,5,3,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
55 - Ηρακλείου,461 E.T. Δήμου Μινώα Πεδιάδας,315,226,5,7,12,214,58,2,4,18,10,4,14,2,3,21,10,5,102,18,9,10,13,81,16,3,3,7,13,0,1,0,0,0,0,0,0,0,30,0,11,4,1,1,19,1,1,1,6,2,6,0,0,0,0,0,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
55 - Ηρακλείου,462 E.T. Δήμου Μινώα Πεδιάδας,381,242,0,1,1,241,85,17,12,15,15,8,15,10,7,36,9,11,71,47,11,21,24,9,31,2,4,6,1,1,6,0,0,0,0,0,0,0,49,0,1,14,5,4,21,4,2,0,11,4,8,1,0,0,0,1,3,0,1,0,2,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,4,1,2,6,0,3,0,0,0,0,2,0
55 - Ηρακλείου,463 E.T. Δήμου Μινώα Πεδιάδας,314,198,4,3,7,191,86,11,9,29,14,12,18,6,4,31,18,7,63,31,14,28,17,20,17,0,8,7,7,0,1,0,0,0,0,0,0,0,26,4,1,3,1,9,22,1,2,2,1,0,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,2,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
55 - Ηρακλείου,464 E.T. Δήμου Μινώα Πεδιάδας,235,190,2,1,3,187,68,11,5,17,17,4,8,5,3,27,9,6,72,47,11,38,12,20,28,0,13,6,27,1,2,0,0,0,0,0,0,0,26,0,8,3,2,2,14,3,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,1,4,7,1,2,1,0,0,0,0,0,2,0
55 - Ηρακλείου,465 E.T. Δήμου Μινώα Πεδιάδας,329,207,2,3,5,202,74,14,5,14,25,7,18,4,4,17,18,20,62,33,19,13,12,10,22,1,3,24,11,4,0,0,0,0,0,0,0,0,43,0,6,5,0,1,36,4,0,0,17,3,13,2,0,1,3,2,6,0,1,0,9,0,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
55 - Ηρακλείου,466 E.T. Δήμου Φαιστού,436,284,6,3,9,275,85,11,0,30,9,51,11,5,4,10,11,12,98,48,26,49,55,1,20,0,4,1,9,0,7,0,0,0,0,0,0,0,38,0,7,7,1,6,17,5,2,14,10,0,6,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26,1,0,0,0,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,1,2,2,0,0,0,0,1,0
55 - Ηρακλείου,467 E.T. Δήμου Φαιστού,465,288,4,1,5,283,107,5,6,31,14,79,10,13,2,14,16,32,86,62,18,55,41,2,20,0,1,2,9,4,3,0,0,0,0,0,0,0,44,0,13,14,0,14,20,6,4,18,9,3,6,0,1,0,0,4,0,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,1,3,0,2,2,0,0,29,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
55 - Ηρακλείου,468 E.T. Δήμου Φαιστού,496,303,3,3,6,297,78,9,5,26,11,48,10,9,4,7,11,22,108,68,21,53,55,4,24,1,10,10,4,5,9,0,0,0,0,0,0,0,61,0,14,12,1,10,30,3,3,27,14,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,2,0,1,1,28,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,2,1,0,0,1,0,3,0,0,0,0,0,4,0
55 - Ηρακλείου,469 E.T. Δήμου Φαιστού,464,293,4,3,7,286,74,10,7,13,6,45,15,7,2,11,10,10,102,63,24,61,65,5,31,2,2,14,5,1,4,0,0,0,0,0,0,0,50,0,4,6,0,8,25,5,6,22,7,3,5,1,0,0,2,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,1,0,0,2,1,1,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,1,1,0,1,1,0,2,0,0,0,0,5,0
55 - Ηρακλείου,470 E.T. Δήμου Φαιστού,290,182,0,0,0,182,77,6,3,64,3,6,15,10,5,47,8,64,72,61,19,51,28,6,10,2,12,17,3,7,0,0,0,0,0,0,0,0,12,0,2,1,0,1,9,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,2,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55 - Ηρακλείου,471 E.T. Δήμου Φαιστού,360,236,0,0,0,236,96,12,5,53,15,19,54,17,8,22,5,78,68,56,23,33,24,2,32,1,10,8,2,13,2,0,0,0,0,0,0,0,28,0,10,4,2,0,19,8,1,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,1,1,0,1,1,0,0,31,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55 - Ηρακλείου,472 E.T. Δήμου Φαιστού,424,259,2,3,5,254,91,7,5,13,15,19,23,15,3,25,25,23,94,49,6,79,19,6,3,0,6,6,2,0,4,3,1,2,0,0,0,3,42,5,14,3,0,0,22,1,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0,2,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,2,2,2,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,1,0,1,0,0,1,1,0,0,0,1,1
55 - Ηρακλείου,473 E.T. Δήμου Φαιστού,544,367,5,0,5,362,132,17,24,37,33,39,38,25,28,19,12,19,131,104,16,67,31,9,23,7,7,8,17,1,3,0,0,0,0,0,0,0,39,0,1,8,2,6,15,1,0,22,13,3,6,1,3,2,1,1,0,0,2,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,0,0,3,1,2,1,20,2,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,3,1,5,4,4,2,4,1,0,0,0,0,1,0
55 - Ηρακλείου,474 E.T. Δήμου Φαιστού,537,342,2,4,6,336,132,18,12,26,24,30,33,29,25,16,19,29,118,93,27,54,37,6,26,4,5,8,10,2,8,0,0,0,0,0,0,0,33,0,1,6,1,1,12,3,5,25,5,1,4,0,0,1,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,1,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,2,0,2,5,1,4,0,0,0,0,0,1,0
55 - Ηρακλείου,475 E.T. Δήμου Φαιστού,560,393,2,5,7,386,127,13,16,28,36,30,30,37,22,16,19,28,124,94,27,54,36,6,28,0,0,10,23,5,10,0,0,0,0,0,0,0,47,0,2,3,0,3,17,4,4,27,11,2,13,2,1,8,0,4,0,1,1,0,8,5,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,0,0,1,1,0,0,2,0,28,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,1,1,1,1,3,4,0,0,0,0,4,0
55 - Ηρακλείου,476 E.T. Δήμου Φαιστού,566,371,1,1,2,369,113,10,11,30,18,25,20,23,23,18,16,26,159,129,28,86,33,12,22,3,7,16,16,1,4,0,0,0,0,0,0,0,48,0,1,9,0,1,23,3,3,26,6,3,7,1,1,3,1,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,1,0,1,1,0,2,2,2,14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,3,1,1,4,1,2,0,0,0,0,2,0
55 - Ηρακλείου,477 E.T. Δήμου Φαιστού,553,342,5,4,9,333,145,18,9,30,22,41,32,34,29,31,20,34,103,79,18,47,35,8,20,1,6,7,12,1,4,0,0,0,0,0,0,0,40,9,1,5,0,3,16,2,3,28,3,4,5,0,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,1,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,1,1,2,1,3,6,4,0,0,0,0,0,5,0
