ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,ΣΥΡΙΖΑ,ΑΚΡΙΩΤΗΣ ΓΕΩΡΓΙΟΣ του Κυριάκου,ΑΠΟΣΤΟΛΟΥ ΕΥΑΓΓΕΛΟΣ του Δημητρίου,ΛΙΒΑΝΙΟΥ ΖΩΗ του Ευαγγέλου,ΛΥΚΟΣ ΒΑΣΙΛΕΙΟΣ του Γεωργίου,ΝΤΕΛΚΗ ΚΥΠΑΡΙΣΣΙΑ (ΠΑΡΗ) του Νικολάου,ΠΡΑΤΣΟΛΗΣ  ΑΝΑΣΤΑΣΙΟΣ (ΤΑΣΟΣ) του Κλεάνθη,ΣΙΜΩΣΗ ΓΕΩΡΓΙΑ του Αθανασίου,ΧΑΤΖΗΓΙΑΝΝΑΚΗΣ  ΜΙΛΤΙΑΔΗΣ του Ευαγγέλου,Νέα Δημοκρατία,ΑΡΓΥΡΗΣ ΔΗΜΗΤΡΙΟΣ του Γεωργίου,ΖΕΜΠΙΛΗΣ ΑΘΑΝΑΣΙΟΣ του Γεωργίου,ΚΑΡΑΜΠΑΤΣΩΛΗ ΚΩΝΣΤΑΝΤΙΝΑ του Θεοδώρου,ΚΕΔΙΚΟΓΛΟΥ ΣΥΜΕΩΝ (ΣΙΜΟΣ) του Βασιλείου,ΜΑΝΩΛΗΣ ΙΩΑΝΝΗΣ του Νικολάου,ΜΙΜΙΚΟΥ ΕΥΑΓΓΕΛΙΑ του Αλεξάνδρου,ΠΑΠΠΑ ΑΝΝΑ του Δημητρίου,ΠΝΕΥΜΑΤΙΚΟΣ ΣΠΥΡΙΔΩΝ του Γεωργίου,Λαϊκός Σύνδεσμος - Χρυσή Αυγή,ΖΑΧΑΡΙΑΔΟΥ ΟΥΡΑΝΙΑ του Βασιλείου,ΚΑΡΑΓΑΣΗΣ ΑΝΑΣΤΑΣΙΟΣ του Βασιλείου,ΚΕΛΕΠΟΥΡΗΣ ΠΑΝΑΓΙΩΤΗΣ του Χρήστου,ΚΟΤΡΩΝΗΣ ΧΡΗΣΤΟΣ του Σταύρου,ΜΠΑΡΜΠΟΥΡΗΣ Ευάγγελος του Σπυρίδωνος,ΜΠΟΥΡΝΙΩΤΗΣ ΧΡΗΣΤΟΣ του Γεωργίου,ΡΑΛΛΗ ΙΩΑΝΝΑ του Αναστασίου,ΧΑΛΙΩΤΗ ΑΡΓΥΡΩ του Ελευθερίου,Κίνημα Αλλαγής,ΓΕΝΝΗΜΑΤΑ ΦΩΤΕΙΝΗ (ΦΩΦΗ) του Γεωργίου,ΚΕΔΙΚΟΓΛΟΥ ΣΥΜΕΩΝ του Αγγέλου,ΜΠΟΥΡΟΔΗΜΟΣ ΙΩΑΝΝΗΣ του Παναγιώτη,ΠΑΛΑΙΟΛΟΓΟΥ - ΝΙΚΟΛΟΠΟΥΛΟΥ ΜΑΡΙΑ του Αθανασίου,ΠΑΠΑΔΙΟΧΟΣ ΓΕΩΡΓΙΟΣ του Χρήστου,ΠΑΠΑΝΑΣΤΑΣΙΟΥ ΑΣΗΜΙΝΑ (ΜΙΝΑ) του Δημητρίου,ΠΑΥΛΟΥ ΧΡΗΣΤΟΣ του Ταξιάρχη,ΣΕΠΕΤΗΣ ΑΝΑΣΤΑΣΙΟΣ του Κωνσταντίνου,Κ.Κ.Ε.,ΑΥΛΩΝΙΤΗ ΔΗΜΗΤΡΑ (ΤΑΝΙΑ) του Ευαγγέλου,ΓΕΩΡΓΑΝΤΖΗΣ ΕΥΑΓΓΕΛΟΣ του Κωνσταντίνου,ΜΑΡΙΝΟΣ ΓΕΩΡΓΙΟΣ του Βασιλείου,ΝΙΚΟΛΑΟΥ ΓΕΩΡΓΙΟΣ του Βελισσαρίου,ΝΤΟΥΡΟΥ ΙΩΑΝΝΑ (ΣΟΦΙΑ) του Πέτρου,ΠΑΠΑΣΩΤΗΡΙΟΥ ΒΑΣΙΛΕΙΟΣ του Κωνσταντίνου,ΤΖΑΒΑΡΑΣ ΙΩΑΝΝΗΣ του Ευαγγέλου - Αντωνίου,ΤΣΙΒΙΚΑ ΓΡΑΝΕΤΑ του Ευαγγέλου,Ένωση Κεντρώων,ΒΛΑΧΟΣ ΝΙΚΟΛΑΟΣ του Αθανασίου,ΓΙΑΝΝΑΚΟΥΡΗ ΑΝΝΑ - ΜΑΡΙΑ του Αναστασίου,ΓΚΑΒΑΛΗΣ ΝΙΚΟΛΑΟΣ του Προκοπίου,ΓΟΥΡΓΙΩΤΗ ΣΤΑΜΑΤΙΑ του Κωνσταντίνου,ΚΩΝΣΤΑΝΤΙΝΟΥ ΝΙΚΟΛΑΟΣ του Σταμούλη,ΝΤΑΡΛΑΣ ΓΕΩΡΓΙΟΣ του Παναγιώτη,ΣΕΤΤΑ ΕΛΕΝΗ του Σταύρου,ΧΑΤΖΗΑΘΑΝΑΣΙΟΥ ΝΙΚΟΛΑΟΣ του Αθανασίου,Ο.Κ.Δ.Ε.,ΘΕΟΔΩΡΙΔΗΣ ΓΕΩΡΓΙΟΣ του Φιλίππου,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΒΑΦΕΙΑΔΟΥ ΚΩΝΣΤΑΝΤΙΝΑ του Χρήστου,ΜΕΘΕΝΙΤΗΣ ΣΠΥΡΙΔΩΝ (ΣΠΥΡΟΣ) του Αναστασίου,ΜΠΟΥΣΟΥΛΑΣ ΘΕΟΔΩΡΟΣ του Χαράλαμπου,Ελλήνων Συνέλευσις,ΘΕΜΕΛΗΣ ΧΡΙΣΤΟΦΟΡΟΣ του Ιωάννη,ΚΩΝΣΤΑΝΤΑΓΚΑ ΔΕΣΠΟΙΝΑ του Γεωργίου,ΛΑΜΠΡΙΝΟΣ ΕΥΑΓΓΕΛΟΣ του Θεοδώρου,ΜΟΣΧΗ ΤΣΑΜΠΙΚΑ (ΤΑΜΜΥ) του Κυριάκου,ΧΑΪΤΑΣ ΗΛΙΑΣ του Χαράλαμπου,ΕΕΚ Τροτσκιστές - Εργ.Επ.Κόμμα,ΑΓΓΕΛΗΣ ΙΩΑΝΝΗΣ του Γεωργίου,Ελληνική Λύση - Κ. Βελόπουλος,ΛΙΩΝΗΣ ΕΥΑΓΓΕΛΟΣ του Ιωάννη,ΜΠΑΣΟΥΚΟΣ ΑΠΟΣΤΟΛΟΣ του Ανέστη,ΜΩΡΑΪΤΗΣ ΠΑΝΑΓΙΩΤΗΣ του Σταύρου,ΠΟΛΙΤΗΣ ΝΙΚΟΛΑΟΣ του Ευαγγέλου,ΠΡΩΤΟΝΟΤΑΡΙΟΥ ΑΡΤΕΜΗΣΙΑ του Νικολάου,ΣΙΜΙΤΖΗ ΕΛΕΝΗ του Κωνσταντίνου,Κ.Κ.Ε. (μ-λ),ΤΣΙΛΙΧΡΗΣΤΟΣ ΓΕΩΡΓΙΟΣ του Κωνσταντίνου,Μ-Λ Κ.Κ.Ε.,ΖΩΓΡΑΦΟΥ ΣΟΥΛΤΑΝΑ του Κωνσταντίνου,Ε.ΠΑ.Μ - Α.Κ.Κ.ΕΛ,ΔΕΔΕΣ ΙΩΑΝΝΗΣ του Αντωνίου,ΖΑΝΙΔΑΚΗΣ ΑΘΑΝΑΣΙΟΣ του Εμμανουήλ,ΚΑΝΤΟΥΡΟΣ ΣΤΥΛΙΑΝΟΣ του Βασιλείου,ΝΤΟΥΜΑ ΑΡΙΑΔΝΗ του Νικολάου,ΡΟΥΤΣΗΣ ΠΑΣΧΑΛΗΣ του Βασιλείου,ΧΑΤΖΗΘΕΟΔΩΡΟΥ ΔΗΜΗΤΡΑ του Στυλιανού,Λαϊκή Ενότητα,ΓΚΙΜΤΣΑΣ ΓΕΩΡΓΙΟΣ του Χρήστου,ΛΑΜΠΡΟΥ ΑΘΑΝΑΣΙΟΣ του Χαραλάμπους,ΤΑΜΠΟΥΡΑΤΖΗ ΔΗΜΗΤΡΑ του Αναστασίου,ΜέΡΑ25,ΑΒΔΕΛΑΣ ΕΥΑΓΓΕΛΟΣ του Λεωνίδα,ΓΕΩΡΓΑΚΟΠΟΥΛΟΣ ΔΗΜΗΤΡΙΟΣ του Γεωργίου,ΜΕΣΙΤΗ ΔΕΣΠΟΙΝΑ του Μαρσέλου,ΠΑΠΑΪΩΑΝΝΟΥ ΙΩΑΝΝΗΣ του Δημήτρη,ΣΚΙΑΔΑΡΕΣΗ ΑΝΝΑ του Γεράσιμου,ΤΡΙΜΙΝΤΖΙΟΣ ΣΤΥΛΙΑΝΟΣ του Γεωργίου,Δημιουργία ξανά - Θ. Τζήμερος,ΑΘΑΝΑΣΙΑΔΗ ΝΑΤΑΛΙΑ του Ιωάννη,ΔΡΑΚΟΠΟΥΛΟΣ ΣΠΥΡΙΔΩΝ του Παναγιώτη,ΚΑΤΣΟΣ ΒΑΓΙΑΣ του Δημητρίου,ΚΡΙΝΗΣ ΑΝΤΩΝΙΟΣ του Ελευθερίου,ΚΡΟΤΣΕΤΗ ΓΕΩΡΓΙΑ του Βασιλείου,ΤΣΙΡΜΠΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Δημητρίου,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΜΙΝΤΖΙΦΙΡΗ ΕΛΕΝΗ του Αλεξάνδρου,ΡΟΥΜΠΗΣ ΕΥΑΓΓΕΛΟΣ του Ευθυμίου
37 - Ευβοιας,226 E.T. Δήμου Κύμης - Αλιβερίου,431,214,2,2,4,210,83,5,14,4,10,1,8,12,16,64,5,8,4,24,3,3,5,18,4,0,0,0,0,0,0,0,0,24,0,7,0,0,0,14,0,3,14,0,0,5,2,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37 - Ευβοιας,227 E.T. Δήμου Κύμης - Αλιβερίου,222,139,2,0,2,137,42,4,16,1,2,2,2,10,7,54,12,9,4,22,1,1,6,17,3,0,0,0,0,0,0,0,0,12,4,5,0,0,1,5,0,1,4,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,3,1,4,2,0,0,0,0,0,0,0,0,2,0,0
37 - Ευβοιας,228 E.T. Δήμου Κύμης - Αλιβερίου,448,258,3,1,4,254,103,15,30,6,17,1,2,10,7,96,13,38,3,41,16,1,17,10,4,0,0,2,0,1,0,1,0,24,0,4,4,1,0,14,0,2,10,0,0,4,1,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,7,2,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
37 - Ευβοιας,229 E.T. Δήμου Κύμης - Αλιβερίου,492,248,4,1,5,243,100,16,38,13,15,7,4,0,22,87,13,32,5,35,16,1,24,6,5,0,0,0,0,0,0,0,0,20,0,13,4,0,0,11,0,0,5,3,0,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,2,2,3,0,0,0,0,0,0,2,0,0
37 - Ευβοιας,230 E.T. Δήμου Κύμης - Αλιβερίου,329,218,2,1,3,215,60,14,15,3,7,4,1,4,13,106,12,9,1,42,39,0,15,24,8,0,0,0,0,0,0,0,0,17,0,6,2,1,0,9,0,0,6,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0
37 - Ευβοιας,231 E.T. Δήμου Κύμης - Αλιβερίου,428,251,4,2,6,245,91,7,34,8,5,2,2,19,20,88,11,15,6,62,3,8,17,10,8,0,3,1,0,0,1,2,0,14,5,7,1,1,2,2,0,0,13,0,0,8,0,1,4,1,1,2,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,15,0,0,6,3,2,2,0,0,0,0,3,1,1,0,2,1,1,1,0,0,0,4,1,1,1,0,1,0,1,1,0,0,1,0,0,2,1,1
37 - Ευβοιας,232 E.T. Δήμου Κύμης - Αλιβερίου,184,111,0,0,0,111,47,3,16,3,2,2,0,11,19,31,4,6,10,17,3,1,11,3,2,0,0,0,0,0,0,0,0,13,0,5,2,0,3,6,0,0,9,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
37 - Ευβοιας,233 E.T. Δήμου Κύμης - Αλιβερίου,268,184,0,0,0,184,29,6,8,2,1,0,0,2,1,131,56,55,4,59,10,5,21,8,3,1,0,0,0,1,1,0,0,10,0,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,1,1,0,0,0,0,0,3,1,1
37 - Ευβοιας,234 E.T. Δήμου Κύμης - Αλιβερίου,369,217,2,0,2,215,59,19,27,7,6,0,4,4,3,109,46,51,5,36,9,10,9,14,7,0,0,0,0,0,0,0,0,16,0,5,7,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,1,1,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,5,0,0,0,0,0,0,0,1,0,0
37 - Ευβοιας,235 E.T. Δήμου Κύμης - Αλιβερίου,88,45,2,0,2,43,7,0,1,0,0,0,0,0,2,29,14,8,1,7,0,4,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
37 - Ευβοιας,236 E.T. Δήμου Κύμης - Αλιβερίου,428,234,5,0,5,229,88,6,20,8,0,6,3,11,28,56,11,12,2,31,11,0,8,12,4,0,1,0,0,1,0,0,0,51,0,15,3,0,7,47,0,0,4,1,0,3,0,0,2,0,0,4,0,0,0,0,1,0,1,0,0,0,2,2,1,1,1,1,0,1,0,0,0,0,10,6,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,2,1,0,1,0,0,0,0,0,0,3,3,3
37 - Ευβοιας,237 E.T. Δήμου Κύμης - Αλιβερίου,455,282,4,1,5,277,76,15,16,11,8,6,3,9,32,106,16,9,7,60,24,5,9,32,4,0,0,0,0,0,0,0,0,59,0,15,9,1,4,53,1,3,7,0,1,5,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,4,4,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,2,1,1,0,0,0,0,0,0,0,0,4,0,0
37 - Ευβοιας,238 E.T. Δήμου Κύμης - Αλιβερίου,483,263,7,2,9,254,101,9,20,5,13,3,0,18,44,67,3,5,6,40,21,4,7,18,5,0,0,0,0,0,0,0,0,44,0,11,1,0,1,38,0,0,8,0,1,5,1,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,3,1,0,6,1,0,0,0,0,0,0,0,0,8,0,0
37 - Ευβοιας,239 E.T. Δήμου Κύμης - Αλιβερίου,387,234,2,0,2,232,60,7,12,5,3,2,0,13,17,99,5,18,9,48,7,7,15,15,6,0,0,0,0,0,0,0,0,33,0,9,6,0,1,23,0,0,9,2,0,5,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0
37 - Ευβοιας,240 E.T. Δήμου Κύμης - Αλιβερίου,385,221,4,2,6,215,84,10,21,10,13,6,3,20,11,71,15,5,6,20,4,6,18,24,6,0,0,0,0,0,0,0,0,23,0,2,1,0,2,18,0,0,7,2,1,2,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,1,2,2,0,3,0,0,0,0,0,0,3,0,0
37 - Ευβοιας,241 E.T. Δήμου Κύμης - Αλιβερίου,345,211,0,1,1,210,89,9,29,14,9,2,2,5,28,56,9,12,0,15,12,2,4,31,2,0,0,0,0,0,0,0,0,8,3,3,1,0,1,0,0,0,23,1,0,14,4,2,5,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,3,1,2,2,0,2,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,7,2,0,0,1,2,1,3,0,0,0,0,0,0,4,0,0
37 - Ευβοιας,242 E.T. Δήμου Κύμης - Αλιβερίου,554,361,5,2,7,354,111,12,20,6,24,5,6,24,17,135,44,35,16,66,10,2,6,34,5,0,0,0,0,0,0,0,0,34,12,7,2,1,15,14,1,1,30,2,0,17,0,7,5,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,2,3,1,4,1,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,9,0,1,0,0,0,6,1,0,0,0,0,0,0,5,0,0
37 - Ευβοιας,243 E.T. Δήμου Κύμης - Αλιβερίου,533,366,3,2,5,361,112,10,17,7,28,2,21,28,40,151,56,32,21,61,17,5,6,32,8,4,2,0,0,2,0,1,1,34,0,8,1,1,18,10,0,2,16,0,0,13,0,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,17,3,1,3,9,1,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14,2,0,1,3,4,0,3,1,1,1,0,1,0,1,0,0
37 - Ευβοιας,244 E.T. Δήμου Κύμης - Αλιβερίου,530,376,5,4,9,367,131,18,23,11,40,4,5,34,28,138,62,34,16,54,15,2,13,20,5,0,0,0,0,0,0,0,0,34,0,7,3,1,18,6,2,0,22,3,2,14,1,4,6,1,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,3,1,1,5,2,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,12,2,1,1,1,2,1,4,0,0,0,0,0,0,3,0,0
37 - Ευβοιας,245 E.T. Δήμου Κύμης - Αλιβερίου,552,369,2,4,6,363,118,17,26,6,33,4,15,28,30,142,38,33,17,56,21,2,17,41,6,0,1,0,0,1,0,1,1,24,0,6,0,0,10,4,1,1,32,3,1,16,0,2,9,1,0,3,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,14,4,2,0,4,1,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,14,3,1,0,0,2,5,2,1,1,0,0,0,0,4,2,2
37 - Ευβοιας,246 E.T. Δήμου Κύμης - Αλιβερίου,530,326,1,3,4,322,129,12,19,13,24,8,12,50,25,104,29,25,14,39,16,4,12,20,8,0,1,1,2,2,1,1,2,32,0,17,0,0,12,12,0,0,17,1,0,11,0,1,5,0,1,4,1,1,2,0,0,1,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,8,5,2,1,1,1,1,2,0,0,1,0,0,0,7,1,0
37 - Ευβοιας,247 E.T. Δήμου Κύμης - Αλιβερίου,535,347,3,2,5,342,138,13,11,8,40,3,12,45,29,108,38,20,16,22,20,6,8,34,2,0,0,0,0,0,0,0,0,36,0,13,2,3,10,15,1,0,34,4,0,21,1,6,8,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,1,2,0,2,0,0,0,0,0,0,3,0,0
37 - Ευβοιας,248 E.T. Δήμου Κύμης - Αλιβερίου,531,354,8,1,9,345,123,13,22,10,30,2,9,33,19,121,38,27,17,39,11,6,8,33,3,0,0,0,0,0,0,0,0,44,12,12,5,2,18,14,0,1,24,2,1,19,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,2,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,2,1,3,0,0,0,0,0,0,6,0,0
37 - Ευβοιας,249 E.T. Δήμου Κύμης - Αλιβερίου,548,362,2,3,5,357,114,13,15,8,24,3,16,22,26,135,47,28,14,51,18,11,19,31,6,2,1,0,1,1,0,0,0,33,0,8,3,1,12,12,0,1,21,3,1,14,2,3,2,2,0,5,3,3,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,17,5,7,4,4,0,2,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,13,3,0,2,0,5,2,4,0,1,1,1,0,1,4,1,1
37 - Ευβοιας,250 E.T. Δήμου Κύμης - Αλιβερίου,358,268,3,5,8,260,84,2,12,9,21,2,6,20,16,114,42,25,19,51,11,1,10,23,6,0,0,0,0,0,0,0,0,18,2,3,1,0,6,11,0,1,6,1,0,3,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,3,3,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,5,0,0,0,0,0,0,3,0,0
37 - Ευβοιας,251 E.T. Δήμου Κύμης - Αλιβερίου,190,131,0,1,1,130,38,2,4,1,6,1,2,9,14,48,22,10,7,10,4,1,9,12,2,0,0,0,0,0,0,0,0,23,3,8,5,0,14,7,0,0,3,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
37 - Ευβοιας,252 E.T. Δήμου Κύμης - Αλιβερίου,502,380,3,5,8,372,118,12,26,5,26,1,15,33,29,144,53,40,6,45,21,21,15,30,8,2,1,0,0,2,0,1,0,42,9,11,3,1,20,7,2,0,21,2,14,0,0,4,2,2,1,5,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,10,2,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,2,0,2,0,1,0,2,0,0,0,0,1,0,8,6,1
37 - Ευβοιας,253 E.T. Δήμου Κύμης - Αλιβερίου,543,384,3,3,6,378,141,14,16,9,23,2,12,30,31,121,49,26,8,45,13,1,11,17,7,1,0,0,0,0,0,2,0,56,0,18,0,3,16,15,1,5,15,0,0,8,0,1,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,0,0,1,2,2,3,1,0,1,0,2,1,0,1,0,0,0,1,0,0,0,13,0,0,2,1,2,0,0,0,0,0,0,0,0,2,0,0
37 - Ευβοιας,254 E.T. Δήμου Κύμης - Αλιβερίου,483,313,4,3,7,306,126,9,20,7,33,6,21,20,16,80,27,15,4,43,3,0,7,12,5,0,0,1,0,1,0,1,0,29,4,8,2,0,5,8,1,4,41,0,0,37,0,2,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,1,3,0,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,10,2,1,0,0,4,0,1,0,1,0,0,0,0,3,2,1
37 - Ευβοιας,255 E.T. Δήμου Κύμης - Αλιβερίου,569,341,4,2,6,335,121,16,18,13,41,4,13,22,33,98,25,14,12,51,18,2,7,12,2,0,0,0,0,0,0,0,0,37,5,14,3,0,12,13,0,8,51,2,0,47,2,1,10,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,4,1,1,1,2,0,0,0,0,0,0,9,0,0
37 - Ευβοιας,256 E.T. Δήμου Κύμης - Αλιβερίου,130,95,0,1,1,94,41,4,11,1,13,0,6,4,11,26,6,0,4,9,1,0,0,5,4,1,0,0,0,0,0,0,0,17,0,9,8,0,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
37 - Ευβοιας,257 E.T. Δήμου Κύμης - Αλιβερίου,467,345,1,4,5,340,163,12,15,6,31,4,36,73,25,42,4,10,3,18,9,0,2,10,2,0,0,0,0,0,0,0,0,64,8,33,13,2,8,23,0,1,51,1,0,33,1,11,8,0,8,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0
37 - Ευβοιας,258 E.T. Δήμου Κύμης - Αλιβερίου,203,129,1,1,2,127,43,9,20,4,6,0,3,9,9,28,19,1,2,11,0,1,2,6,1,0,0,1,0,0,1,0,0,22,0,10,6,1,6,4,0,1,21,1,0,14,0,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0
37 - Ευβοιας,259 E.T. Δήμου Κύμης - Αλιβερίου,235,157,0,0,0,157,30,5,7,3,2,2,4,5,5,80,50,13,5,28,14,0,7,9,2,0,0,0,0,0,0,0,0,25,0,7,6,1,2,10,3,0,6,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
