ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,ΣΥΡΙΖΑ,ΚΑΛΑΜΑΡΑΣ ΕΥΑΓΓΕΛΟΣ (ΑΚΗΣ) του Αθανασίου,ΚΑΡΑΠΑΤΑΚΗΣ ΗΛΙΑΣ του Κωνσταντίνου,ΚΟΚΚΙΝΑΚΗ ΦΩΤΕΙΝΗ του Δημητρίου,ΚΟΥΤΣΙΦΕΛΗΣ ΔΗΜΗΤΡΙΟΣ του Γεωργίου,ΜΕΪΚΟΠΟΥΛΟΣ ΑΛΕΞΑΝΔΡΟΣ του Μιχαήλ,ΜΠΑΛΛΗΣ ΣΥΜΕΩΝ (ΜΑΚΗΣ) του Γεωργίου,ΠΑΠΑΝΑΤΣΙΟΥ ΑΙΚΑΤΕΡΙΝΗ του Στεργίου,ΧΡΥΣΟΒΕΛΩΝΗ ΜΑΡΙΝΑ του Γεωργίου,Νέα Δημοκρατία,ΑΝΑΓΝΩΣΤΟΥ ΖΑΦΕΙΡΟΥΛΑ του Χαράλαμπου,ΚΑΛΤΣΟΓΙΑΝΝΗΣ ΓΕΩΡΓΙΟΣ του Νικολάου,ΛΙΟΥΠΗΣ ΑΘΑΝΑΣΙΟΣ του Κωνσταντίνου,ΜΑΚΡΗ ΖΩΗ (ΖΕΤΤΑ) του Μιχαήλ,ΜΑΡΑΒΕΓΙΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Αριστοτέλη,ΜΠΟΥΚΩΡΟΣ ΧΡΗΣΤΟΣ του Γεωργίου,ΠΑΤΣΟΓΙΑΝΝΗ ΑΙΚΑΤΕΡΙΝΗ του Αθανασίου,ΤΡΙΑΝΤΟΠΟΥΛΟΣ ΧΡΗΣΤΟΣ του Γεωργίου,Λαϊκός Σύνδεσμος - Χρυσή Αυγή,ΒΛΑΧΑΚΗ ΜΑΡΙΑ του Χρήστου,ΗΛΙΟΠΟΥΛΟΣ ΠΑΝΑΓΙΩΤΗΣ του Κωνσταντίνου,ΚΑΛΟΥΤΣΑΣ ΑΡΤΕΜΙΟΣ του Ματθαίου,ΚΩΣΤΟΠΟΥΛΟΥ ΕΥΑΓΓΕΛΙΑ του Κωνσταντίνου,ΠΑΠΑΚΩΝΣΤΑΝΤΙΝΟΥ ΙΦΙΓΕΝΕΙΑ (ΕΦΗ) του Αθανασίου,ΠΕΤΡΟΥΛΙΑΣ ΤΡΙΑΝΤΑΦΥΛΛΟΣ (ΑΚΗΣ ) του Ιωάννη,ΣΥΡΟΣ ΓΕΩΡΓΙΟΣ του Χρίστου,ΣΥΡΤΑΔΙΩΤΗΣ ΘΕΟΔΩΡΟΣ του Δημητρίου,Κίνημα Αλλαγής,ΑΝΑΣΤΑΣΙΟΥ ΙΩΑΝΝΗΣ του Ιωάννη,ΜΠΕΛΤΖΕΝΙΤΗ ΜΑΓΔΑΛΗΝΗ (Μάνια) του Χρήστου,ΠΛΑΣΤΑΡΑΣ ΤΡΥΦΩΝ του Ευσταθίου,ΣΑΚΚΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ του Γεωργίου,ΦΟΡΤΟΥΝΑ ΕΛΕΝΗ του Νικολάου,ΧΑΤΖΗΔΗΜΗΤΡΙΟΥ ΦΩΤΙΟΣ του Ιωάννη,ΧΑΥΤΟΥΡΑΣ ΝΙΚΟΛΑΟΣ του Χρήστου,ΧΡΙΣΤΟΔΟΥΛΙΑ ΕΛΕΝΗ του Κωνσταντίνου,Κ.Κ.Ε.,ΑΚΡΙΒΟΥ ΜΥΡΤΩ του Αποστόλου,ΡΗΓΑΚΗ ΚΩΝΣΤΑΝΤΙΝΑ του Αποστόλου,ΡΙΖΟΠΟΥΛΟΣ ΑΠΟΣΤΟΛΟΣ του Δημητρίου,ΡΟΥΣΗ - ΚΩΤΗ ΑΓΟΡΗ (ΡΙΤΣΑ) του Γεωργίου,ΡΟΥΣΣΑΣ ΓΕΩΡΓΙΟΣ του Δημητρίου,ΣΤΕΡΓΙΟΥ ΚΩΝΣΤΑΝΤΙΝΟΣ του Ελευθερίου,ΤΖΙΟΥΜΑΚΗΣ ΔΗΜΗΤΡΙΟΣ του Σωτηρίου,ΤΣΑΛΟΥΧΑΣ ΘΕΟΔΩΡΟΣ του Ιωάννη,Ένωση Κεντρώων,ΒΟΥΛΓΑΡΗ ΕΙΡΗΝΗ-ΧΡΥΣΟΒΑΛΑΝΤΟΥ του Εμμανουήλ,ΖΑΦΕΙΡΗΣ ΔΗΜΗΤΡΙΟΣ του Τρύφωνα,ΚΑΒΑΔΕΛΛΑ ΑΘΗΝΑ του Κωνσταντίνου,ΜΠΟΓΟΣΙΑΝ ΑΡΑΜ του Χραντ,ΠΕΤΣΗΣ ΙΩΑΝΝΗΣ του Ευρυπίδη,ΧΡΙΣΤΟΠΟΥΛΟΥ ΕΥΤΥΧΙΑ του Σπυρίδωνα,Ο.Κ.Δ.Ε.,ΣΓΟΥΡΑΣ ΣΠΥΡΙΔΩΝ του Κωνσταντίνου,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΜΑΓΓΙΝΑ ΗΡΩ του Θεοδοσίου,ΠΑΠΑΕΥΣΤΑΘΙΟΥ ΝΙΚΟΛΑΟΣ του Εμμανουήλ,ΣΚΟΥΦΟΓΛΟΥ ΕΜΜΑΝΟΥΗΛ - ΣΤΥΛΙΑΝΟΣ του Παναγιώτη,ΣΤΕΦΑΝΑΚΗΣ ΔΗΜΗΤΡΙΟΣ του Βασιλείου,ΧΟΥΛΙΑΡΑ ΓΡΑΜΜΑΤΟΥΛΑ (ΜΑΤΙΝΑ) του Βασιλείου,Ελλήνων Συνέλευσις,ΒΑΣΙΛΕΙΟΥ ΔΗΜΗΤΡΙΟΣ του Ευαγγέλου,ΚΑΜΠΟΥΡΗ ΕΥΑΓΓΕΛΙΑ του Σπυρίδωνα-Εμμανουήλ,ΚΑΤΣΑΜΠΑΣ ΒΑΪΟΣ του Γεωργίου,ΠΑΝΑΓΙΩΤΟΥ ΠΑΝΑΓΙΩΤΗΣ του Ευαγγέλου,ΡΟΪΔΗ ΙΩΑΝΝΑ-ΜΑΡΙΑ του Βασιλείου,ΣΑΜΑΡΑΣ ΤΡΙΑΝΤΑΦΥΛΛΟΣ του Ιωάννη,ΧΑΤΖΟΠΟΥΛΟΥ ΕΛΕΝΗ χήρα Γεωργίου,ΧΛΕΜΠΟΣ ΔΗΜΗΤΡΙΟΣ του Αποστόλου,ΕΕΚ Τροτσκιστές - Εργ.Επ.Κόμμα,ΜΗΛΙΟΡΔΟΥ ΕΛΕΝΗ του Νικολάου,Ελληνική Λύση - Κ. Βελόπουλος,ΑΡΜΕΝΤΖΙΟΣ ΓΕΩΡΓΙΟΣ του Παναγιώτη,ΓΙΑΝΝΙΤΣΑΚΗΣ ΙΩΑΝΝΗΣ του Αναστασίου,ΜΑΡΚΑΚΗΣ ΠΑΥΛΟΣ του Γεωργίου,ΜΑΡΚΑΤΑ ΑΘΑΝΑΣΙΑ του Ευθυμίου,ΜΠΕΝΟΥ ΑΝΘΟΥΛΑ-ΕΙΡΗΝΗ του Θεοδώρου,ΠΑΡΑΠΑΡΕΚΗ ΜΑΓΔΑΛΗΝΗ του Νικολάου,ΠΛΑΚΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ του Λεωνίδα,ΤΣΑΚΑΝΙΚΑΣ ΑΠΟΣΤΟΛΟΣ του Ανδρέα,Κ.Κ.Ε. (μ-λ),ΑΝΔΡΕΑΤΟΣ ΓΡΗΓΟΡΙΟΣ του Γερασίμου,ΒΛΑΧΟΣΤΑΜΑΤΗΣ ΕΜΜΑΝΟΥΗΛ του Παντελή,ΚΟΥΤΣΙΜΠΟΥ ΕΛΕΝΗ του Στυλιανού,Μ-Λ Κ.Κ.Ε.,ΑΒΤΖΗΑΣΛΑΝ ΑΠΟΣΤΟΛΟΣ του Φανουρίου,ΜΑΡΚΟΒΗ ΜΑΡΙΑ του Σταύρου,Ε.ΠΑ.Μ - Α.Κ.Κ.ΕΛ,ΑΙΡΙΣ - ΑΣΗΜΑΚΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ του Αριστοτέλη,ΒΛΑΣΣΟΠΟΥΛΟΣ ΕΥΑΓΓΕΛΟΣ του Δημητρίου,ΓΚΑΓΙΑΝΝΗΣ ΧΡΗΣΤΟΣ του Ευσταθίου,ΚΑΡΑΠΑΝΑΓΙΩΤΟΥ ΑΝΑΣΤΑΣΙΑ του Χρήστου,ΚΟΥΜΠΑΡΕΛΟΣ ΓΕΩΡΓΙΟΣ του Δημητρίου,ΜΑΥΡΟΜΜΑΤΗ ΚΑΙΡΟΥ του Παναγιώτου,Λαϊκή Ενότητα,ΑΥΓΕΡΙΝΟΥ-ΚΟΥΝΑΤΙΔΗ ΕΛΕΝΗ του Ηλία,ΓΙΑΝΚΟΣ ΙΩΑΝΝΗΣ του Κωνσταντίνου,ΜΠΑΛΛΑ ΑΙΚΑΤΕΡΙΝΗ του Ιωάννη,ΜΠΕΦΑΝΗΣ ΧΑΡΑΛΑΜΠΟΣ του Γεωργίου,ΜέΡΑ25,ΑΓΓΕΛΟΥΣΗΣ ΓΕΩΡΓΙΟΣ του Ευαγγέλου,ΒΛΑΧΟΣ ΙΩΑΝΝΗΣ του Μιλτιάδη,ΕΥΑΓΓΕΛΑΚΗΣ ΑΠΟΣΤΟΛΟΣ-ΗΛΙΑΣ του Ιωάννη,ΚΑΡΑΔΗΜΑΣ ΔΗΜΗΤΡΙΟΣ του Γεωργίου,ΚΙΡΜΙΖΗ ΕΥΑΓΓΕΛΙΑ του Γεωργίου,ΚΩΝΣΤΑΝΤΙΝΙΔΟΥ ΑΝΝΑ του Νικολάου,Δημιουργία ξανά - Θ. Τζήμερος,ΒΕΛΛΙΟΥ ΜΑΡΙΑ του Βλασίου,ΓΕΩΡΓΟΥΔΗΣ ΔΙΑΝΕΛΟΣ του Γεωργίου,ΠΑΠΑΠΟΣΤΟΛΟΥ ΗΛΙΑΣ του Μιχαήλ,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΚΑΪΡΑΣ ΙΩΑΝΝΗΣ του Δημητρίου,ΚΟΥΚΟΥΒΙΝΟΥ ΠΑΝΑΓΙΩΤΑ του Ιωάννη,ΠΑΤΣΙΑΝΤΑΣ ΜΑΡΓΑΡΙΤΗΣ του Ρήγα
23 - Μαγνησίας,213 E.T. Δήμου Βόλου,532,328,10,2,12,316,145,11,9,31,12,62,16,29,36,86,3,15,27,28,22,27,5,4,13,4,9,1,1,0,1,1,1,19,3,1,4,3,1,1,13,2,19,3,2,4,4,5,11,4,1,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,4,3,3,3,1,1,2,1,0,0,0,0,0,0,0,3,0,1,1,0,0,2,0,0,0,0,0,10,1,3,0,1,1,3,0,0,0,0,3,0,2,3
23 - Μαγνησίας,214 E.T. Δήμου Βόλου,549,298,10,2,12,286,125,6,6,37,8,65,14,23,29,71,3,14,12,23,23,21,0,7,13,4,10,0,0,0,2,3,0,25,9,1,7,1,3,1,11,1,10,2,1,0,0,2,5,2,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,5,1,6,1,2,1,3,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,14,2,4,0,0,3,4,2,0,0,0,2,1,0,1
23 - Μαγνησίας,215 E.T. Δήμου Βόλου,564,293,4,3,7,286,133,10,10,34,9,57,13,21,36,73,6,20,16,14,24,26,5,9,9,1,8,0,0,0,1,0,0,20,4,0,5,4,0,0,9,2,23,1,4,9,0,2,8,2,6,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,2,1,1,1,1,3,3,1,1,1,0,0,0,2,1,0,0,1,1,1,0,0,0,0,0,4,1,0,0,0,2,0,1,0,0,1,4,2,2,0
23 - Μαγνησίας,216 E.T. Δήμου Βόλου,563,344,4,3,7,337,130,11,6,35,12,45,28,29,26,101,6,22,23,27,23,48,8,8,15,3,13,1,1,0,3,0,1,23,6,0,12,7,1,0,10,3,14,5,1,3,1,0,2,4,3,4,0,1,2,0,0,1,0,0,2,0,1,1,0,0,3,0,1,0,0,1,2,0,2,1,0,21,1,5,9,1,4,2,4,5,0,0,0,0,0,0,0,3,2,0,1,1,0,1,2,2,0,1,0,7,2,0,0,2,1,1,2,2,1,1,9,4,6,3
23 - Μαγνησίας,217 E.T. Δήμου Βόλου,556,322,4,2,6,316,119,13,6,27,8,55,12,29,37,101,1,25,13,26,29,34,6,9,13,4,6,1,0,1,2,1,0,17,2,1,7,3,1,1,8,1,22,2,9,3,2,2,7,3,4,2,0,1,0,0,0,1,0,0,3,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,18,4,4,4,1,2,2,3,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,10,3,2,1,1,1,4,2,0,1,1,5,1,3,2
23 - Μαγνησίας,218 E.T. Δήμου Βόλου,561,335,1,1,2,333,138,15,7,33,7,67,16,29,39,88,1,11,20,24,28,28,4,9,20,4,14,2,0,3,2,2,1,18,6,0,6,6,1,0,7,1,24,5,4,2,3,2,5,1,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,2,15,1,0,5,3,2,1,6,2,1,1,0,1,0,0,0,8,2,3,0,3,1,5,1,0,1,1,0,9,2,2,0,1,2,3,0,0,0,0,4,1,3,1
23 - Μαγνησίας,219 E.T. Δήμου Βόλου,569,334,5,3,8,326,131,10,3,26,7,61,12,31,39,71,0,18,13,13,23,25,9,6,8,1,5,2,0,0,3,2,1,32,6,2,6,6,0,0,19,0,31,0,7,8,2,6,10,5,3,4,1,1,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,21,4,3,3,1,1,0,7,4,1,1,0,0,0,0,0,4,1,0,1,0,0,1,1,0,0,0,0,15,4,4,4,2,3,5,0,0,0,0,4,3,1,2
23 - Μαγνησίας,220 E.T. Δήμου Βόλου,550,323,11,3,14,309,113,11,6,18,3,49,14,27,28,96,3,19,13,35,38,29,5,7,13,3,9,0,1,0,1,0,1,14,5,1,6,2,2,0,5,0,15,0,2,1,2,4,8,2,1,5,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,6,7,3,4,2,6,2,0,0,0,0,0,0,0,3,1,2,0,0,2,0,1,0,0,0,0,8,2,5,1,0,2,0,3,0,2,1,5,1,2,2
23 - Μαγνησίας,221 E.T. Δήμου Βόλου,564,327,7,2,9,318,149,13,5,42,16,59,15,40,35,82,3,13,26,19,18,24,8,4,17,5,13,1,1,2,2,0,0,19,5,0,5,1,1,1,10,1,12,3,0,3,0,2,7,1,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,1,0,17,0,2,5,0,3,5,7,4,0,0,0,0,0,0,0,3,1,0,0,0,0,2,1,0,0,1,0,10,2,2,0,0,1,2,1,0,1,0,1,0,0,0
23 - Μαγνησίας,222 E.T. Δήμου Βόλου,566,328,9,1,10,318,118,6,8,18,4,56,10,33,24,85,6,22,18,28,29,26,9,3,16,4,12,0,1,0,3,0,1,18,4,1,8,3,0,0,7,1,29,5,10,7,2,4,11,2,5,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,18,2,2,5,1,2,0,2,6,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,19,4,2,2,1,2,5,0,0,0,0,6,3,2,1
23 - Μαγνησίας,223 E.T. Δήμου Βόλου,539,341,6,2,8,333,129,8,3,23,13,57,14,27,47,95,7,21,11,24,33,41,2,9,26,6,24,4,1,0,2,2,2,19,4,3,8,2,1,0,6,0,22,1,10,6,2,3,4,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,3,2,2,2,2,5,2,2,1,1,1,0,1,0,0,2,0,1,0,1,1,1,1,0,0,0,1,14,1,4,0,0,4,4,2,1,1,2,4,2,2,1
23 - Μαγνησίας,224 E.T. Δήμου Βόλου,551,324,4,1,5,319,128,6,3,24,5,48,8,32,33,94,4,14,30,36,29,30,8,7,16,2,5,1,1,3,4,0,3,13,2,0,3,1,0,0,10,2,21,2,7,7,2,5,6,1,2,2,1,0,0,0,1,0,0,0,3,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,14,2,1,4,1,1,3,4,1,0,0,0,0,0,0,0,6,1,1,1,2,1,0,0,0,0,0,0,15,4,3,2,2,4,4,2,2,1,0,4,3,1,0
23 - Μαγνησίας,225 E.T. Δήμου Βόλου,545,289,4,2,6,283,123,12,8,24,14,56,12,28,29,83,3,21,10,27,21,37,3,5,9,5,6,1,0,1,0,0,1,12,4,0,6,1,2,0,6,1,17,2,7,3,1,3,7,1,7,5,1,1,0,0,2,0,0,0,2,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,13,2,5,0,1,1,4,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,8,2,2,1,2,1,4,2,0,1,0,6,3,5,2
23 - Μαγνησίας,226 E.T. Δήμου Βόλου,569,336,1,3,4,332,119,9,1,27,7,42,11,22,29,107,4,20,26,25,32,42,9,5,20,5,14,1,1,0,2,1,1,24,0,0,8,7,1,1,17,1,19,1,0,5,1,1,5,0,3,3,1,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,3,1,0,5,5,2,1,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,11,2,2,4,2,1,2,4,2,2,0,3,0,2,0
23 - Μαγνησίας,227 E.T. Δήμου Βόλου,540,284,9,2,11,273,101,4,5,17,3,47,13,24,27,77,5,16,24,13,17,32,4,5,15,2,11,3,3,0,2,1,1,21,4,0,9,1,3,0,12,0,19,4,4,3,0,5,8,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,2,10,1,2,7,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,3,5,0,0,3,2,1,0,0,1,6,1,2,2
23 - Μαγνησίας,228 E.T. Δήμου Βόλου,567,327,10,1,11,316,128,12,6,18,3,57,14,35,31,85,2,16,25,21,26,31,3,5,15,2,11,3,1,0,1,2,0,26,6,1,1,3,3,4,12,4,25,3,1,4,2,1,6,0,5,3,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,19,3,3,5,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,7,2,0,0,1,0,0,1,0,0,0,4,0,3,1
23 - Μαγνησίας,229 E.T. Δήμου Βόλου,557,325,8,0,8,317,129,7,5,26,3,69,13,25,41,104,3,22,28,32,31,47,3,4,14,2,13,2,0,1,3,0,1,19,4,1,4,3,2,1,5,3,9,2,1,1,1,1,4,0,4,3,2,1,1,0,0,2,0,0,1,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,14,2,1,5,2,2,1,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,8,1,0,0,0,2,4,6,1,3,1,3,0,0,1
23 - Μαγνησίας,230 E.T. Δήμου Βόλου,570,356,9,1,10,346,143,7,5,27,4,60,16,35,38,91,8,13,19,24,28,35,6,9,15,3,8,0,0,1,1,2,1,27,2,0,13,4,3,2,15,1,18,3,0,8,3,5,5,1,3,7,2,1,0,0,2,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,18,0,3,8,2,0,2,1,4,0,0,0,0,0,0,0,5,0,1,2,1,1,2,1,0,0,0,0,16,4,6,0,0,4,3,1,0,0,1,2,0,0,0
23 - Μαγνησίας,231 E.T. Δήμου Βόλου,256,161,1,2,3,158,53,6,2,10,4,23,9,10,9,70,1,10,14,27,24,20,1,6,8,1,6,1,0,0,0,1,1,8,1,0,2,0,0,2,2,1,5,0,0,1,1,1,2,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,1,0,0,3,2,1,1,0,0,2,0,1,1
23 - Μαγνησίας,232 E.T. Δήμου Βόλου,358,227,2,0,2,225,58,5,2,11,4,24,3,14,15,104,0,19,22,41,29,32,11,5,17,5,12,0,0,0,2,2,0,9,2,0,2,1,3,3,4,1,11,1,2,3,1,1,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,5,0,2,1,1,6,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,0,3,1,2,0
23 - Μαγνησίας,233 E.T. Δήμου Βόλου,552,352,3,1,4,348,174,17,7,35,13,77,11,49,44,75,3,17,28,20,22,19,8,8,19,4,13,4,1,3,3,1,1,17,2,2,3,3,0,0,9,2,17,0,1,3,0,1,8,2,11,6,2,2,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,12,1,1,2,2,2,0,1,3,0,0,0,0,3,3,3,4,1,1,0,1,0,1,0,0,0,0,0,10,1,2,2,0,2,1,2,2,0,1,7,2,5,4
23 - Μαγνησίας,234 E.T. Δήμου Βόλου,563,379,4,5,9,370,149,6,7,33,4,68,10,35,38,100,6,22,12,35,26,46,37,3,17,2,10,0,0,0,2,2,1,17,8,0,5,2,1,0,6,1,26,4,0,8,2,2,11,1,6,6,1,1,0,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,4,5,5,9,1,4,1,3,1,0,0,1,1,1,1,4,2,0,0,0,1,2,0,0,0,0,0,12,1,5,0,0,3,4,5,2,2,0,6,2,3,1
23 - Μαγνησίας,235 E.T. Δήμου Βόλου,535,304,7,1,8,296,139,11,12,29,10,62,8,40,39,70,1,12,18,15,19,33,3,11,9,1,5,2,0,2,0,0,0,17,7,0,7,1,2,2,5,1,13,1,2,2,0,1,3,3,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,4,0,0,13,0,4,3,2,2,0,3,1,0,0,0,0,2,0,1,3,1,1,2,1,0,0,1,1,0,1,0,15,3,2,1,2,1,1,1,0,0,0,4,1,3,1
23 - Μαγνησίας,236 E.T. Δήμου Βόλου,544,332,4,2,6,326,153,18,9,29,6,68,13,42,27,86,3,17,13,13,31,44,9,2,11,1,9,0,0,1,2,1,1,11,2,0,6,2,0,0,4,0,19,2,4,3,1,6,8,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,2,1,1,1,0,0,21,3,2,0,4,0,0,5,2,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,13,2,2,0,1,2,7,1,1,0,0,3,0,2,2
23 - Μαγνησίας,237 E.T. Δήμου Βόλου,528,267,8,3,11,256,125,10,4,24,8,43,6,18,35,57,3,11,8,14,15,19,2,11,5,1,3,1,0,1,0,0,0,11,4,0,2,2,2,0,2,1,27,0,4,7,2,5,8,1,4,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,0,0,0,3,2,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,11,2,0,3,0,3,3,2,1,1,0,1,0,1,0
23 - Μαγνησίας,238 E.T. Δήμου Βόλου,524,320,7,2,9,311,136,10,7,30,7,49,10,35,30,94,5,27,18,20,27,36,6,5,5,2,3,1,0,0,2,0,0,7,1,0,0,3,1,0,4,0,24,5,6,6,2,6,7,3,1,4,2,0,1,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,11,1,0,7,1,0,0,4,5,1,0,0,0,0,0,0,5,0,2,1,3,1,1,2,0,1,0,0,11,1,0,2,2,4,2,4,2,3,2,3,0,2,0
23 - Μαγνησίας,239 E.T. Δήμου Βόλου,531,284,7,5,12,272,126,11,7,27,5,58,11,36,34,66,3,13,15,23,13,23,3,8,12,1,9,4,1,0,2,0,2,14,6,0,5,1,3,0,7,3,24,4,3,3,4,6,8,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,9,3,1,4,0,2,1,2,3,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,7,1,0,1,0,2,1,2,0,1,0,8,3,5,2
23 - Μαγνησίας,240 E.T. Δήμου Βόλου,526,322,3,0,3,319,146,8,4,33,8,66,15,29,43,65,3,17,11,19,22,16,6,1,15,2,13,1,1,0,3,0,1,24,6,0,4,6,0,0,15,1,30,4,2,9,4,1,3,11,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,17,3,3,3,2,1,4,2,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,10,0,3,0,2,2,2,0,0,0,0,5,0,3,2
23 - Μαγνησίας,241 E.T. Δήμου Βόλου,529,367,2,2,4,363,137,7,9,35,4,71,7,25,31,102,3,20,25,25,35,26,5,4,17,3,8,5,0,1,1,2,2,18,1,2,6,1,1,0,13,1,28,2,5,3,0,0,12,3,10,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3,1,1,0,0,1,0,0,0,0,0,19,2,1,6,4,4,1,4,3,0,0,0,0,1,0,0,4,0,0,1,1,1,1,0,0,0,0,0,17,3,1,4,2,0,3,2,0,0,0,11,1,8,4
23 - Μαγνησίας,242 E.T. Δήμου Βόλου,520,325,7,7,14,311,143,17,5,26,7,65,14,32,30,68,0,13,16,25,19,28,5,6,15,3,9,2,1,1,1,4,0,16,5,2,4,4,3,0,7,0,27,1,6,1,0,2,11,4,9,6,3,1,2,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,2,0,2,0,0,0,0,12,6,0,4,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,2,0,1,3,3,0,0,0,0,5,0,0,2
23 - Μαγνησίας,243 E.T. Δήμου Βόλου,534,330,5,3,8,322,122,10,4,32,4,50,3,35,33,81,0,9,16,27,21,25,7,12,12,0,2,1,1,0,3,2,0,16,2,1,7,7,2,0,6,1,30,4,9,0,0,0,12,0,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,15,5,3,7,0,2,0,4,3,0,0,0,0,2,2,2,6,1,2,2,1,3,3,2,0,2,1,1,17,2,5,0,2,4,4,3,0,3,2,6,1,1,2
23 - Μαγνησίας,244 E.T. Δήμου Βόλου,538,336,12,1,13,323,144,13,7,23,9,61,10,23,51,79,5,11,18,22,23,26,8,11,8,2,4,2,1,0,2,1,0,16,1,1,7,1,0,6,0,0,23,3,1,4,1,4,4,4,6,3,1,0,0,0,0,1,1,0,2,1,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,16,1,3,4,1,3,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,0,15,2,4,1,3,3,5,2,1,1,1,6,2,3,4
